Initial CN,miRNA,Upper_Aerodigestive_tract_8735,Upper_Aerodigestive_tract_8367,Upper_Aerodigestive_tract_8334,Upper_Aerodigestive_tract_8499,Upper_Aerodigestive_tract_8561,Upper_Aerodigestive_tract_8471,Upper_Aerodigestive_tract_8620,Upper_Aerodigestive_tract_8368,Upper_Aerodigestive_tract_8348,Upper_Aerodigestive_tract_8539,Upper_Aerodigestive_tract_8755,Upper_Aerodigestive_tract_8480,Upper_Aerodigestive_tract_8708,Upper_Aerodigestive_tract_8778,Upper_Aerodigestive_tract_8389,Upper_Aerodigestive_tract_8506,Upper_Aerodigestive_tract_8310,Upper_Aerodigestive_tract_8797,Upper_Aerodigestive_tract_8430,Upper_Aerodigestive_tract_8379,Upper_Aerodigestive_tract_8382,Upper_Aerodigestive_tract_8666,Upper_Aerodigestive_tract_8377,Upper_Aerodigestive_tract_8431,Upper_Aerodigestive_tract_8627,Upper_Aerodigestive_tract_8744,Upper_Aerodigestive_tract_8644,Upper_Aerodigestive_tract_8547,Upper_Aerodigestive_tract_8312,Upper_Aerodigestive_tract_8406,Upper_Aerodigestive_tract_8359,Upper_Aerodigestive_tract_8303,Upper_Aerodigestive_tract_8653,Upper_Aerodigestive_tract_8500,Upper_Aerodigestive_tract_8594,Upper_Aerodigestive_tract_8351,Upper_Aerodigestive_tract_8742,Upper_Aerodigestive_tract_8750,Upper_Aerodigestive_tract_8647,Upper_Aerodigestive_tract_8335,Upper_Aerodigestive_tract_8485,Upper_Aerodigestive_tract_8745,Upper_Aerodigestive_tract_8801,Upper_Aerodigestive_tract_8552,Upper_Aerodigestive_tract_8488,Upper_Aerodigestive_tract_8478,Upper_Aerodigestive_tract_8375,Upper_Aerodigestive_tract_8381,Upper_Aerodigestive_tract_8782,Upper_Aerodigestive_tract_8426,Upper_Aerodigestive_tract_8589,Upper_Aerodigestive_tract_8435,Upper_Aerodigestive_tract_8428,Upper_Aerodigestive_tract_8507,Upper_Aerodigestive_tract_8706,Upper_Aerodigestive_tract_8652,Upper_Aerodigestive_tract_8559,Upper_Aerodigestive_tract_8752,Upper_Aerodigestive_tract_8318,Upper_Aerodigestive_tract_8634,Upper_Aerodigestive_tract_8339,Upper_Aerodigestive_tract_8769,Upper_Aerodigestive_tract_8319,Upper_Aerodigestive_tract_8760,Upper_Aerodigestive_tract_8371,Upper_Aerodigestive_tract_8393,Upper_Aerodigestive_tract_8441,Upper_Aerodigestive_tract_8669,Upper_Aerodigestive_tract_8558,Upper_Aerodigestive_tract_8358,Upper_Aerodigestive_tract_8468,Upper_Aerodigestive_tract_8674,Upper_Aerodigestive_tract_8317,Upper_Aerodigestive_tract_8692,Upper_Aerodigestive_tract_8578,Upper_Aerodigestive_tract_8604,Upper_Aerodigestive_tract_8424,Upper_Aerodigestive_tract_8716,Upper_Aerodigestive_tract_8413,Upper_Aerodigestive_tract_8736,Upper_Aerodigestive_tract_8524,Upper_Aerodigestive_tract_8528,Upper_Aerodigestive_tract_8284,Upper_Aerodigestive_tract_8439,Upper_Aerodigestive_tract_8483,Upper_Aerodigestive_tract_8582,Upper_Aerodigestive_tract_8450,Upper_Aerodigestive_tract_8615,Upper_Aerodigestive_tract_8308,Upper_Aerodigestive_tract_8622,Upper_Aerodigestive_tract_8796,Upper_Aerodigestive_tract_8541,Upper_Aerodigestive_tract_8673,Upper_Aerodigestive_tract_8520,Upper_Aerodigestive_tract_8436,Upper_Aerodigestive_tract_8372,Upper_Aerodigestive_tract_8602,Upper_Aerodigestive_tract_8311,Upper_Aerodigestive_tract_8522,Upper_Aerodigestive_tract_8333,Upper_Aerodigestive_tract_8512,Upper_Aerodigestive_tract_8330,Upper_Aerodigestive_tract_8804,Upper_Aerodigestive_tract_8579,Upper_Aerodigestive_tract_8443,Upper_Aerodigestive_tract_8476,Upper_Aerodigestive_tract_8771,Upper_Aerodigestive_tract_8464,Upper_Aerodigestive_tract_8757,Upper_Aerodigestive_tract_8617,Upper_Aerodigestive_tract_8585,Upper_Aerodigestive_tract_8756,Upper_Aerodigestive_tract_8565,Upper_Aerodigestive_tract_8746,Upper_Aerodigestive_tract_8290,Upper_Aerodigestive_tract_8774,Upper_Aerodigestive_tract_8327,Upper_Aerodigestive_tract_8568,Upper_Aerodigestive_tract_8434,Upper_Aerodigestive_tract_8542,Upper_Aerodigestive_tract_8689,Upper_Aerodigestive_tract_8789,Upper_Aerodigestive_tract_8536,Upper_Aerodigestive_tract_8412,Upper_Aerodigestive_tract_8456,Upper_Aerodigestive_tract_8484,Upper_Aerodigestive_tract_8660,Upper_Aerodigestive_tract_8517,Upper_Aerodigestive_tract_8399,Upper_Aerodigestive_tract_8369,Upper_Aerodigestive_tract_8461,Upper_Aerodigestive_tract_8609,Upper_Aerodigestive_tract_8587,Upper_Aerodigestive_tract_8429,Upper_Aerodigestive_tract_8448,Upper_Aerodigestive_tract_8332,Upper_Aerodigestive_tract_8403,Upper_Aerodigestive_tract_8402,Upper_Aerodigestive_tract_8613,Upper_Aerodigestive_tract_8715,Upper_Aerodigestive_tract_8719,Upper_Aerodigestive_tract_8662,Upper_Aerodigestive_tract_8417,Upper_Aerodigestive_tract_8325,Upper_Aerodigestive_tract_8288,Upper_Aerodigestive_tract_8723,Upper_Aerodigestive_tract_8787,Upper_Aerodigestive_tract_8293,Upper_Aerodigestive_tract_8776,Upper_Aerodigestive_tract_8527,Upper_Aerodigestive_tract_8285,Upper_Aerodigestive_tract_8562,Upper_Aerodigestive_tract_8492,Upper_Aerodigestive_tract_8344,Upper_Aerodigestive_tract_8709,Upper_Aerodigestive_tract_8458,Upper_Aerodigestive_tract_8661,Upper_Aerodigestive_tract_8378,Upper_Aerodigestive_tract_8788,Upper_Aerodigestive_tract_8703,Upper_Aerodigestive_tract_8649,Upper_Aerodigestive_tract_8445,Upper_Aerodigestive_tract_8463,Upper_Aerodigestive_tract_8385,Upper_Aerodigestive_tract_8354,Upper_Aerodigestive_tract_8677,Upper_Aerodigestive_tract_8361,Upper_Aerodigestive_tract_8313,Upper_Aerodigestive_tract_8503,Upper_Aerodigestive_tract_8479,Upper_Aerodigestive_tract_8671,Upper_Aerodigestive_tract_8740,Upper_Aerodigestive_tract_8400,Upper_Aerodigestive_tract_8427,Upper_Aerodigestive_tract_8529,Upper_Aerodigestive_tract_8404,Upper_Aerodigestive_tract_8455,Upper_Aerodigestive_tract_8678,Upper_Aerodigestive_tract_8470,Upper_Aerodigestive_tract_8341,Upper_Aerodigestive_tract_8665,Upper_Aerodigestive_tract_8684,Upper_Aerodigestive_tract_8350,Upper_Aerodigestive_tract_8588,Upper_Aerodigestive_tract_8694,Upper_Aerodigestive_tract_8599,Upper_Aerodigestive_tract_8346,Upper_Aerodigestive_tract_8779,Upper_Aerodigestive_tract_8433,Upper_Aerodigestive_tract_8491,Upper_Aerodigestive_tract_8387,Upper_Aerodigestive_tract_8625,Upper_Aerodigestive_tract_8505,Upper_Aerodigestive_tract_8770,Upper_Aerodigestive_tract_8597,Upper_Aerodigestive_tract_8302,Upper_Aerodigestive_tract_8765,Upper_Aerodigestive_tract_8608,Upper_Aerodigestive_tract_8347,Upper_Aerodigestive_tract_8721,Upper_Aerodigestive_tract_8374,Upper_Aerodigestive_tract_8712,Upper_Aerodigestive_tract_8390,Upper_Aerodigestive_tract_8294,Upper_Aerodigestive_tract_8720,Upper_Aerodigestive_tract_8633,Upper_Aerodigestive_tract_8610,Upper_Aerodigestive_tract_8799,Upper_Aerodigestive_tract_8650,Upper_Aerodigestive_tract_8596,Upper_Aerodigestive_tract_8462,Upper_Aerodigestive_tract_8510,Upper_Aerodigestive_tract_8654,Upper_Aerodigestive_tract_8713,Upper_Aerodigestive_tract_8601,Upper_Aerodigestive_tract_8800,Upper_Aerodigestive_tract_8475,Upper_Aerodigestive_tract_8664,Upper_Aerodigestive_tract_8459,Upper_Aerodigestive_tract_8729,Upper_Aerodigestive_tract_8701,Upper_Aerodigestive_tract_8590,Upper_Aerodigestive_tract_8643,Upper_Aerodigestive_tract_8607,Upper_Aerodigestive_tract_8714,Upper_Aerodigestive_tract_8321,Upper_Aerodigestive_tract_8345,Upper_Aerodigestive_tract_8299,Upper_Aerodigestive_tract_8533,Upper_Aerodigestive_tract_8545,Upper_Aerodigestive_tract_8487,Upper_Aerodigestive_tract_8574,Upper_Aerodigestive_tract_8521,Upper_Aerodigestive_tract_8619,Upper_Aerodigestive_tract_8473,Upper_Aerodigestive_tract_8658,Upper_Aerodigestive_tract_8523,Upper_Aerodigestive_tract_8645,Upper_Aerodigestive_tract_8783,Upper_Aerodigestive_tract_8791,Upper_Aerodigestive_tract_8722,Upper_Aerodigestive_tract_8336,Upper_Aerodigestive_tract_8501,Upper_Aerodigestive_tract_8663,Upper_Aerodigestive_tract_8391,Upper_Aerodigestive_tract_8687,Upper_Aerodigestive_tract_8296,Upper_Aerodigestive_tract_8286,Upper_Aerodigestive_tract_8626,Upper_Aerodigestive_tract_8793,Upper_Aerodigestive_tract_8616,Upper_Aerodigestive_tract_8605,Upper_Aerodigestive_tract_8764,Upper_Aerodigestive_tract_8540,Upper_Aerodigestive_tract_8414,Upper_Aerodigestive_tract_8514,Upper_Aerodigestive_tract_8298,Upper_Aerodigestive_tract_8803,Upper_Aerodigestive_tract_8366,Upper_Aerodigestive_tract_8408,Upper_Aerodigestive_tract_8553,Upper_Aerodigestive_tract_8360,Upper_Aerodigestive_tract_8409,Upper_Aerodigestive_tract_8751,Upper_Aerodigestive_tract_8322,Upper_Aerodigestive_tract_8343,Upper_Aerodigestive_tract_8307,Upper_Aerodigestive_tract_8304,Upper_Aerodigestive_tract_8489,Upper_Aerodigestive_tract_8451,Upper_Aerodigestive_tract_8469,Upper_Aerodigestive_tract_8805,Upper_Aerodigestive_tract_8711,Upper_Aerodigestive_tract_8612,Upper_Aerodigestive_tract_8696,Upper_Aerodigestive_tract_8432,Upper_Aerodigestive_tract_8407,Upper_Aerodigestive_tract_8667,Upper_Aerodigestive_tract_8651,Upper_Aerodigestive_tract_8761,Upper_Aerodigestive_tract_8306,Upper_Aerodigestive_tract_8421,Upper_Aerodigestive_tract_8780,Upper_Aerodigestive_tract_8320,Upper_Aerodigestive_tract_8758,Upper_Aerodigestive_tract_8548,Upper_Aerodigestive_tract_8784,Upper_Aerodigestive_tract_8490,Upper_Aerodigestive_tract_8618,Upper_Aerodigestive_tract_8365,Upper_Aerodigestive_tract_8707,Upper_Aerodigestive_tract_8292,Upper_Aerodigestive_tract_8730,Upper_Aerodigestive_tract_8704,Upper_Aerodigestive_tract_8739,Upper_Aerodigestive_tract_8537,Upper_Aerodigestive_tract_8560,Upper_Aerodigestive_tract_8388,Upper_Aerodigestive_tract_8356,Upper_Aerodigestive_tract_8572,Upper_Aerodigestive_tract_8718,Upper_Aerodigestive_tract_8717,Upper_Aerodigestive_tract_8668,Upper_Aerodigestive_tract_8686,Upper_Aerodigestive_tract_8737,Upper_Aerodigestive_tract_8672,Upper_Aerodigestive_tract_8598,Upper_Aerodigestive_tract_8437,Upper_Aerodigestive_tract_8316,Upper_Aerodigestive_tract_8405,Upper_Aerodigestive_tract_8331,Upper_Aerodigestive_tract_8397,Upper_Aerodigestive_tract_8570,Upper_Aerodigestive_tract_8544,Upper_Aerodigestive_tract_8353,Upper_Aerodigestive_tract_8741,Upper_Aerodigestive_tract_8624,Upper_Aerodigestive_tract_8567,Upper_Aerodigestive_tract_8632,Upper_Aerodigestive_tract_8531,Upper_Aerodigestive_tract_8401,Upper_Aerodigestive_tract_8516,Upper_Aerodigestive_tract_8472,Upper_Aerodigestive_tract_8798,Upper_Aerodigestive_tract_8494,Upper_Aerodigestive_tract_8538,Upper_Aerodigestive_tract_8681,Upper_Aerodigestive_tract_8535,Upper_Aerodigestive_tract_8425,Upper_Aerodigestive_tract_8419,Upper_Aerodigestive_tract_8549,Upper_Aerodigestive_tract_8655,Upper_Aerodigestive_tract_8352,Upper_Aerodigestive_tract_8449,Upper_Aerodigestive_tract_8690,Upper_Aerodigestive_tract_8606,Upper_Aerodigestive_tract_8753,Upper_Aerodigestive_tract_8338,Upper_Aerodigestive_tract_8695,Upper_Aerodigestive_tract_8635,Upper_Aerodigestive_tract_8592,Upper_Aerodigestive_tract_8726,Upper_Aerodigestive_tract_8725,Upper_Aerodigestive_tract_8637,Upper_Aerodigestive_tract_8486,Upper_Aerodigestive_tract_8675,Upper_Aerodigestive_tract_8511,Upper_Aerodigestive_tract_8603,Upper_Aerodigestive_tract_8785,Upper_Aerodigestive_tract_8554,Upper_Aerodigestive_tract_8731,Upper_Aerodigestive_tract_8337,Upper_Aerodigestive_tract_8496,Upper_Aerodigestive_tract_8411,Upper_Aerodigestive_tract_8415,Upper_Aerodigestive_tract_8314,Upper_Aerodigestive_tract_8777,Upper_Aerodigestive_tract_8557,Upper_Aerodigestive_tract_8786,Upper_Aerodigestive_tract_8551,Upper_Aerodigestive_tract_8355,Upper_Aerodigestive_tract_8526,Upper_Aerodigestive_tract_8759,Upper_Aerodigestive_tract_8614,Upper_Aerodigestive_tract_8498,Upper_Aerodigestive_tract_8685,Upper_Aerodigestive_tract_8300,Upper_Aerodigestive_tract_8682,Upper_Aerodigestive_tract_8636,Upper_Aerodigestive_tract_8410,Upper_Aerodigestive_tract_8502,Upper_Aerodigestive_tract_8482,Upper_Aerodigestive_tract_8584,Upper_Aerodigestive_tract_8657,Upper_Aerodigestive_tract_8571,Upper_Aerodigestive_tract_8639,Upper_Aerodigestive_tract_8623,Upper_Aerodigestive_tract_8287,Upper_Aerodigestive_tract_8772,Upper_Aerodigestive_tract_8648,Upper_Aerodigestive_tract_8702,Upper_Aerodigestive_tract_8767,Upper_Aerodigestive_tract_8291,Upper_Aerodigestive_tract_8748,Upper_Aerodigestive_tract_8447,Upper_Aerodigestive_tract_8569,Upper_Aerodigestive_tract_8728,Upper_Aerodigestive_tract_8754,Upper_Aerodigestive_tract_8518,Upper_Aerodigestive_tract_8583,Upper_Aerodigestive_tract_8727,Upper_Aerodigestive_tract_8611,Upper_Aerodigestive_tract_8349,Upper_Aerodigestive_tract_8792,Upper_Aerodigestive_tract_8460,Upper_Aerodigestive_tract_8550,Upper_Aerodigestive_tract_8423,Upper_Aerodigestive_tract_8530,Upper_Aerodigestive_tract_8705,Upper_Aerodigestive_tract_8806,Upper_Aerodigestive_tract_8710,Upper_Aerodigestive_tract_8495,Upper_Aerodigestive_tract_8525,Upper_Aerodigestive_tract_8474,Upper_Aerodigestive_tract_8790,Upper_Aerodigestive_tract_8295,Upper_Aerodigestive_tract_8446,Upper_Aerodigestive_tract_8640,Upper_Aerodigestive_tract_8465,Upper_Aerodigestive_tract_8376,Upper_Aerodigestive_tract_8773,Upper_Aerodigestive_tract_8794,Upper_Aerodigestive_tract_8629,Upper_Aerodigestive_tract_8563,Upper_Aerodigestive_tract_8577,Upper_Aerodigestive_tract_8646,Upper_Aerodigestive_tract_8438,Upper_Aerodigestive_tract_8342,Upper_Aerodigestive_tract_8497,Upper_Aerodigestive_tract_8440,Upper_Aerodigestive_tract_8795,Upper_Aerodigestive_tract_8508,Upper_Aerodigestive_tract_8444,Upper_Aerodigestive_tract_8683,Upper_Aerodigestive_tract_8732,Upper_Aerodigestive_tract_8329,Upper_Aerodigestive_tract_8734,Upper_Aerodigestive_tract_8688,Upper_Aerodigestive_tract_8581,Upper_Aerodigestive_tract_8416,Upper_Aerodigestive_tract_8642,Upper_Aerodigestive_tract_8659,Upper_Aerodigestive_tract_8766,Upper_Aerodigestive_tract_8680,Upper_Aerodigestive_tract_8386,Upper_Aerodigestive_tract_8802,Upper_Aerodigestive_tract_8442,Upper_Aerodigestive_tract_8297,Upper_Aerodigestive_tract_8493,Upper_Aerodigestive_tract_8699,Upper_Aerodigestive_tract_8532,Upper_Aerodigestive_tract_8396,Upper_Aerodigestive_tract_8738,Upper_Aerodigestive_tract_8384,Upper_Aerodigestive_tract_8762,Upper_Aerodigestive_tract_8586,Upper_Aerodigestive_tract_8481,Upper_Aerodigestive_tract_8309,Upper_Aerodigestive_tract_8781,Upper_Aerodigestive_tract_8418,Upper_Aerodigestive_tract_8370,Upper_Aerodigestive_tract_8509,Upper_Aerodigestive_tract_8504,Upper_Aerodigestive_tract_8763,Upper_Aerodigestive_tract_8513,Upper_Aerodigestive_tract_8641,Upper_Aerodigestive_tract_8679,Upper_Aerodigestive_tract_8693,Upper_Aerodigestive_tract_8628,Upper_Aerodigestive_tract_8519,Upper_Aerodigestive_tract_8576,Upper_Aerodigestive_tract_8420,Upper_Aerodigestive_tract_8747,Upper_Aerodigestive_tract_8700,Upper_Aerodigestive_tract_8691,Upper_Aerodigestive_tract_8556,Upper_Aerodigestive_tract_8515,Upper_Aerodigestive_tract_8749,Upper_Aerodigestive_tract_8638,Upper_Aerodigestive_tract_8452,Upper_Aerodigestive_tract_8676,Upper_Aerodigestive_tract_8326,Upper_Aerodigestive_tract_8454,Upper_Aerodigestive_tract_8394,Upper_Aerodigestive_tract_8743,Upper_Aerodigestive_tract_8357,Upper_Aerodigestive_tract_8340,Upper_Aerodigestive_tract_8364,Upper_Aerodigestive_tract_8595,Upper_Aerodigestive_tract_8477,Upper_Aerodigestive_tract_8555,Upper_Aerodigestive_tract_8363,Upper_Aerodigestive_tract_8289,Upper_Aerodigestive_tract_8466,Upper_Aerodigestive_tract_8575,Upper_Aerodigestive_tract_8362,Upper_Aerodigestive_tract_8305,Upper_Aerodigestive_tract_8395,Upper_Aerodigestive_tract_8566,Upper_Aerodigestive_tract_8573,Upper_Aerodigestive_tract_8543,Upper_Aerodigestive_tract_8733,Upper_Aerodigestive_tract_8301,Upper_Aerodigestive_tract_8373,Upper_Aerodigestive_tract_8621,Upper_Aerodigestive_tract_8380,Upper_Aerodigestive_tract_8768,Upper_Aerodigestive_tract_8580,Upper_Aerodigestive_tract_8383,Upper_Aerodigestive_tract_8457,Upper_Aerodigestive_tract_8670,Upper_Aerodigestive_tract_8600,Upper_Aerodigestive_tract_8534,Upper_Aerodigestive_tract_8775,Upper_Aerodigestive_tract_8398,Upper_Aerodigestive_tract_8697,Upper_Aerodigestive_tract_8422,Upper_Aerodigestive_tract_8453,Upper_Aerodigestive_tract_8591,Upper_Aerodigestive_tract_8724,Upper_Aerodigestive_tract_8564,Upper_Aerodigestive_tract_8328,Upper_Aerodigestive_tract_8630,Upper_Aerodigestive_tract_8324,Upper_Aerodigestive_tract_8467,Upper_Aerodigestive_tract_8656,Upper_Aerodigestive_tract_8392,Upper_Aerodigestive_tract_8546,Upper_Aerodigestive_tract_8631,Upper_Aerodigestive_tract_8323,Upper_Aerodigestive_tract_8698,Upper_Aerodigestive_tract_8315,Upper_Aerodigestive_tract_8593
1,hsa-let-7a-2-3p,2,1,2,2,2,1,2,2,3,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,3,2,2,2,2,2,2,2,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,3,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,3,2,2,2,1,2,2,2,4,1,1,2,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2
2,hsa-let-7a-3p,4,4,4,4,4,5,4,4,5,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,6,5,4,4,4,4,4,5,4,6,4,4,4,5,4,5,3,4,4,4,4,5,3,4,6,5,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,6,5,4,3,5,4,4,5,4,5,4,3,4,4,5,4,5,4,4,4,4,4,6,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,4,4,4,4,4,4,5,4,4,5,4,4,5,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,3,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,10,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,3,4,4,4,6,6,4,5,5,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,3,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,4,5,4,5,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4
3,hsa-let-7a-5p,6,5,6,6,6,6,6,6,8,6,5,7,6,6,6,6,5,6,6,5,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,6,7,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,8,7,6,6,6,6,6,7,6,8,5,6,6,7,6,7,4,6,6,6,6,8,6,6,7,7,6,5,6,6,6,5,5,6,6,6,6,5,7,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,7,5,6,7,6,6,5,6,5,6,6,6,5,6,6,6,6,5,6,7,5,7,7,6,7,6,6,6,6,5,6,6,5,6,6,7,6,6,8,7,6,5,7,6,6,7,5,6,6,4,5,6,7,6,7,6,5,6,6,6,8,6,6,6,6,6,6,6,6,5,6,6,6,6,7,6,6,5,6,6,6,5,5,5,7,6,5,6,6,5,7,7,5,6,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,6,6,6,6,7,6,5,6,6,5,6,6,6,6,6,5,6,6,6,5,6,6,7,4,5,7,7,6,6,6,5,5,5,6,6,6,6,6,5,6,6,6,6,6,6,6,5,6,6,6,6,3,6,7,5,6,7,6,6,6,7,6,5,5,6,5,6,6,12,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,5,6,6,6,8,8,6,7,7,6,7,5,5,6,6,6,6,6,6,6,6,6,6,5,6,6,5,7,6,5,5,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,6,7,7,7,7,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,6,6,6,6,7,6,6,5,6,7,6,5,7,6,6,6,6,6,6,7,6,8,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,7,6,6,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,7,6,4,6,6,6,7,6,6,6,6,6,6,6,6,6,6,5,6,6,5,6,6,6,6,7,6,6,6,5,6,6,6,8,5,5,6,5,6,7,6,7,6,6,4,5,7,6,6,6,5,6,6,5,6,5,5,6,5,6,6
1,hsa-let-7b-3p,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
